1680348559,-0.683333333
1680348562,-0.633333333
1680348570,-0.5
1680348581,-0.316666667
1680348589,-0.183333333
1680348590,-0.166666667
1680348591,-0.15
1680348604,0.066666667
1680348614,0.233333333
1680348618,0.3
1680348625,0.416666667
1680348629,0.483333333
1680348632,0.533333333
1680348632,0.533333333
1680348648,0.8
1680348651,0.85
1680348657,0.95
1680348668,1.133333333
1680348682,1.366666667
1680348684,1.4
1680348686,1.433333333
1680348707,1.783333333
1680348708,1.8
1680348715,1.916666667
1680348716,1.933333333
1680348725,2.083333333
1680348732,2.2
1680348735,2.25
1680348752,2.533333333
1680348758,2.633333333
1680348774,2.9
1680348797,3.283333333
1680348802,3.366666667
1680348809,3.483333333
1680348810,3.5
1680348816,3.6
1680348822,3.7
1680348824,3.733333333
1680348827,3.783333333
1680348838,3.966666667
1680348838,3.966666667
1680348838,3.966666667
1680348860,4.333333333
1680348861,4.35
1680348866,4.433333333
1680348867,4.45
1680348867,4.45
1680348877,4.616666667
1680348877,4.616666667
1680348881,4.683333333
1680348889,4.816666667
1680348889,4.816666667
1680348891,4.85
1680348892,4.866666667
1680348892,4.866666667
1680348892,4.866666667
1680348893,4.883333333
1680348902,5.033333333
1680348913,5.216666667
1680348915,5.25
1680348927,5.45
1680348934,5.566666667
1680348937,5.616666667
1680348956,5.933333333
1680348972,6.2
1680348974,6.233333333
1680348978,6.3
1680348985,6.416666667
1680348992,6.533333333
1680349039,7.316666667
1680349040,7.333333333
1680349043,7.383333333
1680349060,7.666666667
1680349070,7.833333333
1680349087,8.116666667
1680349101,8.35
1680349114,8.566666667
1680349119,8.65
1680349123,8.716666667
1680349125,8.75
1680349128,8.8
1680349139,8.983333333
1680349143,9.05
1680349145,9.083333333
1680349148,9.133333333
1680349163,9.383333333
1680349169,9.483333333
1680349174,9.566666667
1680349179,9.65
1680349184,9.733333333
1680349185,9.75
1680349185,9.75
1680349188,9.8
1680349189,9.816666667
1680349192,9.866666667
1680349194,9.9
1680349195,9.916666667
1680349196,9.933333333
1680349196,9.933333333
1680349203,10.05
1680349204,10.06666667
1680349205,10.08333333
1680349209,10.15
1680349209,10.15
1680349212,10.2
1680349215,10.25
1680349224,10.4
1680349228,10.46666667
1680349229,10.48333333
1680349237,10.61666667
1680349237,10.61666667
1680349239,10.65
1680349241,10.68333333
1680349241,10.68333333
1680349246,10.76666667
1680349246,10.76666667
1680349248,10.8
1680349254,10.9
1680349257,10.95
1680349262,11.03333333
1680349274,11.23333333
1680349278,11.3
1680349283,11.38333333
1680349286,11.43333333
1680349288,11.46666667
1680349293,11.55
1680349304,11.73333333
1680349304,11.73333333
1680349312,11.86666667
1680349312,11.86666667
1680349323,12.05
1680349326,12.1
1680349327,12.11666667
1680349329,12.15
1680349334,12.23333333
1680349339,12.31666667
1680349342,12.36666667
1680349346,12.43333333
1680349352,12.53333333
1680349355,12.58333333
1680349361,12.68333333
1680349368,12.8
1680349380,13
1680349386,13.1
1680349390,13.16666667
1680349393,13.21666667
1680349393,13.21666667
1680349403,13.38333333
1680349409,13.48333333
1680349410,13.5
1680349428,13.8
1680349433,13.88333333
1680349438,13.96666667
1680349443,14.05
1680349444,14.06666667
1680349450,14.16666667
1680349452,14.2
1680349453,14.21666667
1680349454,14.23333333
1680349463,14.38333333
1680349463,14.38333333
1680349469,14.48333333
1680349487,14.78333333
1680349489,14.81666667
1680349492,14.86666667
1680349504,15.06666667
1680349505,15.08333333
1680349513,15.21666667
1680349513,15.21666667
1680349514,15.23333333
1680349517,15.28333333
1680349517,15.28333333
1680349517,15.28333333
1680349517,15.28333333
1680349518,15.3
1680349518,15.3
1680349524,15.4
1680349527,15.45
1680349530,15.5
1680349531,15.51666667
1680349531,15.51666667
1680349535,15.58333333
1680349539,15.65
1680349541,15.68333333
1680349551,15.85
1680349554,15.9
1680349554,15.9
1680349558,15.96666667
1680349558,15.96666667
1680349559,15.98333333
1680349560,16
1680349566,16.1
1680349568,16.13333333
1680349573,16.21666667
1680349575,16.25
1680349580,16.33333333
1680349582,16.36666667
1680349587,16.45
1680349588,16.46666667
1680349591,16.51666667
1680349594,16.56666667
1680349601,16.68333333
1680349607,16.78333333
1680349615,16.91666667
1680349623,17.05
1680349623,17.05
1680349624,17.06666667
1680349626,17.1
1680349636,17.26666667
1680349637,17.28333333
1680349638,17.3
1680349640,17.33333333
1680349640,17.33333333
1680349640,17.33333333
1680349641,17.35
1680349643,17.38333333
1680349644,17.4
1680349646,17.43333333
1680349646,17.43333333
1680349647,17.45
1680349652,17.53333333
1680349652,17.53333333
1680349655,17.58333333
1680349656,17.6
1680349659,17.65
1680349664,17.73333333
1680349664,17.73333333
1680349665,17.75
1680349665,17.75
1680349667,17.78333333
1680349670,17.83333333
1680349672,17.86666667
1680349679,17.98333333
1680349679,17.98333333
1680349679,17.98333333
1680349682,18.03333333
1680349682,18.03333333
1680349683,18.05
1680349683,18.05
1680349683,18.05
1680349684,18.06666667
1680349684,18.06666667
1680349686,18.1
1680349688,18.13333333
1680349689,18.15
1680349689,18.15
1680349689,18.15
1680349693,18.21666667
1680349694,18.23333333
1680349696,18.26666667
1680349698,18.3
1680349698,18.3
1680349699,18.31666667
1680349700,18.33333333
1680349700,18.33333333
1680349703,18.38333333
1680349704,18.4
1680349705,18.41666667
1680349706,18.43333333
1680349707,18.45
1680349711,18.51666667
1680349714,18.56666667
1680349714,18.56666667
1680349715,18.58333333
1680349715,18.58333333
1680349715,18.58333333
1680349716,18.6
1680349718,18.63333333
1680349718,18.63333333
1680349719,18.65
1680349721,18.68333333
1680349721,18.68333333
1680349723,18.71666667
1680349725,18.75
1680349725,18.75
1680349728,18.8
1680349731,18.85
1680349732,18.86666667
1680349732,18.86666667
1680349733,18.88333333
1680349734,18.9
1680349737,18.95
1680349737,18.95
1680349737,18.95
1680349738,18.96666667
1680349738,18.96666667
1680349740,19
1680349741,19.01666667
1680349743,19.05
1680349744,19.06666667
1680349746,19.1
1680349746,19.1
1680349747,19.11666667
1680349748,19.13333333
1680349750,19.16666667
1680349753,19.21666667
1680349753,19.21666667
1680349755,19.25
1680349756,19.26666667
1680349756,19.26666667
1680349756,19.26666667
1680349757,19.28333333
1680349757,19.28333333
1680349759,19.31666667
1680349760,19.33333333
1680349760,19.33333333
1680349761,19.35
1680349761,19.35
1680349765,19.41666667
1680349766,19.43333333
1680349766,19.43333333
1680349766,19.43333333
1680349768,19.46666667
1680349768,19.46666667
1680349769,19.48333333
1680349770,19.5
1680349771,19.51666667
1680349772,19.53333333
1680349773,19.55
1680349774,19.56666667
1680349775,19.58333333
1680349779,19.65
1680349779,19.65
1680349779,19.65
1680349781,19.68333333
1680349781,19.68333333
1680349781,19.68333333
1680349783,19.71666667
1680349787,19.78333333
1680349788,19.8
1680349789,19.81666667
1680349789,19.81666667
1680349792,19.86666667
1680349792,19.86666667
1680349793,19.88333333
1680349795,19.91666667
1680349797,19.95
1680349798,19.96666667
1680349798,19.96666667
1680349798,19.96666667
1680349800,20
1680349802,20.03333333
1680349802,20.03333333
1680349803,20.05
1680349803,20.05
1680349804,20.06666667
1680349804,20.06666667
1680349807,20.11666667
1680349807,20.11666667
1680349808,20.13333333
1680349808,20.13333333
1680349811,20.18333333
1680349812,20.2
1680349814,20.23333333
1680349815,20.25
1680349815,20.25
1680349816,20.26666667
1680349816,20.26666667
1680349817,20.28333333
1680349817,20.28333333
1680349820,20.33333333
1680349821,20.35
1680349821,20.35
1680349825,20.41666667
1680349825,20.41666667
1680349834,20.56666667
1680349835,20.58333333
1680349835,20.58333333
1680349841,20.68333333
1680349842,20.7
1680349843,20.71666667
1680349847,20.78333333
1680349848,20.8
1680349848,20.8
1680349855,20.91666667
1680349856,20.93333333
1680349857,20.95
1680349857,20.95
1680349859,20.98333333
1680349864,21.06666667
1680349864,21.06666667
1680349866,21.1
1680349866,21.1
1680349868,21.13333333
1680349869,21.15
1680349869,21.15
1680349870,21.16666667
1680349871,21.18333333
1680349872,21.2
1680349873,21.21666667
1680349874,21.23333333
1680349875,21.25
1680349875,21.25
1680349876,21.26666667
1680349877,21.28333333
1680349877,21.28333333
1680349881,21.35
1680349882,21.36666667
1680349885,21.41666667
1680349887,21.45
1680349889,21.48333333
1680349890,21.5
1680349890,21.5
1680349891,21.51666667
1680349891,21.51666667
1680349893,21.55
1680349896,21.6
1680349897,21.61666667
1680349898,21.63333333
1680349900,21.66666667
1680349901,21.68333333
1680349904,21.73333333
1680349904,21.73333333
1680349905,21.75
1680349906,21.76666667
1680349908,21.8
1680349909,21.81666667
1680349910,21.83333333
1680349910,21.83333333
1680349911,21.85
1680349912,21.86666667
1680349914,21.9
1680349915,21.91666667
1680349918,21.96666667
1680349921,22.01666667
1680349925,22.08333333
1680349927,22.11666667
1680349929,22.15
1680349930,22.16666667
1680349931,22.18333333
1680349934,22.23333333
1680349934,22.23333333
1680349936,22.26666667
1680349938,22.3
1680349938,22.3
1680349938,22.3
1680349939,22.31666667
1680349942,22.36666667
1680349943,22.38333333
1680349944,22.4
1680349945,22.41666667
1680349947,22.45
1680349948,22.46666667
1680349949,22.48333333
